11	2701	0.41322314
11	2702	0.41322314
14	2703	0.980392157
11	2704	0.41322314
11	2705	0.41322314
11	2706	0.41322314
11	2707	0.41322314
11	2708	0.41322314
11	2709	0.41322314
11	2710	0.41322314
11	2711	0.41322314
11	2712	0.41322314
11	2713	0.41322314
11	2714	0.41322314
11	2715	0.41322314
11	2716	0.41322314
11	2717	0.41322314
11	2718	0.41322314
11	2719	0.41322314
11	2720	0.41322314
11	2721	0.41322314
11	2722	0.41322314
11	2723	0.41322314
11	2724	0.41322314
11	2725	0.41322314
11	2726	0.41322314
11	2727	0.41322314
11	2728	0.41322314
11	2729	0.41322314
11	2730	0.41322314
11	2731	0.41322314
11	2732	0.41322314
11	2733	0.41322314
11	2734	0.41322314
11	2735	0.41322314
11	2736	0.41322314
11	2737	0.41322314
11	2738	0.41322314
11	2739	0.41322314
11	2740	0.41322314
11	2741	0.41322314
11	2742	0.41322314
11	2743	0.41322314
11	2744	0.41322314
11	2745	0.41322314
11	2746	0.41322314
11	2747	0.41322314
11	2748	0.41322314
11	2749	0.41322314
11	2750	0.41322314
11	2751	0.41322314
11	2752	0.41322314
11	2753	0.41322314
11	2754	0.41322314
11	2755	0.41322314
10	2756	0.571428571
10	2757	0.571428571
10	2758	0.571428571
10	2759	0.571428571
10	2760	0.571428571
10	2761	0.571428571
10	2762	0.571428571
10	2763	0.571428571
10	2764	0.571428571
10	2765	0.571428571
10	2766	0.571428571
10	2767	0.571428571
10	2768	0.571428571
10	2769	0.571428571
10	2770	0.571428571
10	2771	0.571428571
10	2772	0.571428571
10	2773	0.571428571
10	2774	0.571428571
10	2775	0.571428571
10	2776	0.571428571
10	2777	0.571428571
10	2778	0.571428571
10	2779	0.571428571
10	2780	0.571428571
10	2781	0.571428571
10	2782	0.571428571
10	2783	0.571428571
10	2784	0.571428571
10	2785	0.571428571
10	2786	0.571428571
10	2787	0.571428571
10	2788	0.571428571
10	2789	0.571428571
10	2790	0.571428571
10	2791	0.571428571
10	2792	0.571428571
10	2793	0.571428571
10	2794	0.571428571
10	2795	0.571428571
10	2796	0.571428571
10	2797	0.571428571
10	2798	0.571428571
10	2799	0.571428571
10	2800	0.571428571
10	2801	0.571428571
10	2802	0.571428571
10	2803	0.571428571
10	2804	0.571428571
10	2805	0.571428571
10	2806	0.571428571
10	2807	0.571428571
10	2808	0.571428571
10	2809	0.571428571
10	2810	0.571428571
10	2811	0.571428571
10	2812	0.571428571
10	2813	0.571428571
10	2814	0.571428571
10	2815	0.571428571
10	2816	0.571428571
10	2817	0.571428571
10	2818	0.571428571
10	2819	0.571428571
10	2820	0.571428571
10	2821	0.571428571
10	2822	0.571428571
10	2823	0.571428571
10	2824	0.571428571
11	2825	0.41322314
11	2826	0.41322314
11	2827	0.41322314
11	2828	0.41322314
11	2829	0.41322314
11	2830	0.41322314
11	2831	0.41322314
11	2832	0.41322314
11	2833	0.41322314
11	2834	0.41322314
11	2835	0.41322314
11	2836	0.41322314
11	2837	0.41322314
11	2838	0.41322314
11	2839	0.41322314
11	2840	0.41322314
11	2841	0.41322314
11	2842	0.41322314
11	2843	0.41322314
11	2844	0.41322314
11	2845	0.41322314
11	2846	0.41322314
11	2847	0.41322314
11	2848	0.41322314
11	2849	0.41322314
11	2850	0.41322314
11	2851	0.41322314
11	2852	0.41322314
11	2853	0.41322314
11	2854	0.41322314
11	2855	0.41322314
11	2856	0.41322314
11	2857	0.41322314
11	2858	0.41322314
11	2859	0.41322314
11	2860	0.41322314
11	2861	0.41322314
11	2862	0.41322314
11	2863	0.41322314
11	2864	0.41322314
11	2865	0.41322314
11	2866	0.41322314
11	2867	0.41322314
11	2868	0.41322314
11	2869	0.41322314
11	2870	0.41322314
11	2871	0.41322314
11	2872	0.41322314
11	2873	0.41322314
10	2874	0.571428571
10	2875	0.571428571
10	2876	0.571428571
10	2877	0.571428571
10	2878	0.571428571
10	2879	0.571428571
10	2880	0.571428571
10	2881	0.571428571
10	2882	0.571428571
11	2883	0.41322314
10	2884	0.571428571
10	2885	0.571428571
10	2886	0.571428571
10	2887	0.571428571
10	2888	0.571428571
10	2889	0.571428571
10	2890	0.571428571
10	2891	0.571428571
10	2892	0.571428571
10	2893	0.571428571
10	2894	0.571428571
10	2895	0.571428571
10	2896	0.571428571
10	2897	0.571428571
10	2898	0.571428571
10	2899	0.571428571
10	2900	0.571428571
10	2901	0.571428571
10	2902	0.571428571
10	2903	0.571428571
10	2904	0.571428571
10	2905	0.571428571
10	2906	0.571428571
10	2907	0.571428571
10	2908	0.571428571
10	2909	0.571428571
10	2910	0.571428571
10	2911	0.571428571
10	2912	0.571428571
10	2913	0.571428571
10	2914	0.571428571
